year,month,day,author,text,text_en,text_pl,month_string
2020,1,3,Holy Mary,"Amatissimi figli miei, grazie per aver risposto alla mia chiamata nel vostro cuore. Figli amorevoli, in questo tempo, il mondo è in un grande tumulto, ancora come Madre vi chiedo, convertitevi, non avete più molto tempo. Figli cari, perché credete al Dio creato da voi stessi! Cristo è venuto per voi ed è morto per voi. Figli, pregate per la pace nel mondo e tra voi fratelli, pregate per la Chiesa che sta andando al completo declino. Siate guerrieri coraggiosi e proteggete questa Fede in Dio uno e Trino. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","My beloved children, thank you for having responded to my call in your heart. Loving children, in this time, the world is in a great tumult, again as a Mother I ask you, convert, you don't have much time left. Dear children, because you believe in the God created by yourself! Christ came for you and died for you. Children, pray for peace in the world and among you brothers, pray for the Church which is going to complete decline. Be brave warriors and protect this Faith in the Triune God. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Moje ukochane dzieci, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Kochane dzieci, w tym czasie świat jest w wielkim zgiełku, znowu jako Matka proszę was, nawróćcie się, nie zostało wam wiele czasu. Drogie dzieci, bo wierzycie w stworzonego przez siebie Boga! Chrystus przyszedł po ciebie i umarł za ciebie. Dzieci, módlcie się o pokój na świecie, a pośród was, bracia, módlcie się za Kościół, który całkowicie upadnie. Bądźcie odważnymi wojownikami i chrońcie wiarę w Trójjedynego Boga. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,4,Holy Mary,"Cari figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Ieri ero molto felice nel vedervi riuniti nella solenne preghiera e ascoltare le vostre lodi e i vostri canti, siete stati un grande esempio per molti. Figli amati, le parole dette di questa mia figlia, sono parole di Gesù Cristo, è mio Figlio che mette in bocca le Sue parole, non meravigliatevi, perché il suo amore per mio Figlio è infinito e coraggioso. I segni, erano nostra gioia pura. Oggi scenderanno molte grazie su di voi. Pregate per i sacerdoti. Ora vi Benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Dear children, thank you for having responded to my call in your heart. Yesterday I was very happy to see you gathered in solemn prayer and to hear your praise and your songs, you have been a great example for many. Beloved children, the words spoken of this daughter of mine are words of Jesus Christ, it is my Son who puts his words into his mouth, do not be surprised, because his love for my Son is infinite and courageous. The signs were our pure joy. Today many graces will descend on you. Pray for the priests. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Drogie dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Wczoraj bardzo się ucieszyłam, widząc was zgromadzonych na uroczystej modlitwie i słysząc Wasze pochwały i pieśni, byliście dla wielu wspaniałym przykładem. Umiłowane dzieci, słowa wypowiedziane o tej mojej córce to słowa Jezusa Chrystusa, to mój Syn wkłada Swoje słowa w usta, nie dziwcie się, bo Jej miłość do mojego Syna jest nieskończona i odważna. Znaki były naszą czystą radością. Dzisiaj spłynie na was wiele łask. Módlcie się za kapłanów. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,7,Jesus Christ,"Amati fratelli miei, grazie per essere qui nella preghiera. Fratelli miei, voi con le vostre sofferenze continuate a salire la scala della spiritualità, date a me i vostri pesi e vostri dolori, solo cosi potrete avere la gioia e la serenità nei vostri cuori, sarò Io e soltanto Io a trasformare i dolori in gioia. Fratelli, pensate solo alla vita eterna, abbandonatevi totalmente a me, il mio ritorno è imminente. Ora vi Benedico nel nome del Padre, nel Mio nome e dello Spirito Santo, Amen”.","My beloved brothers, thank you for being here in prayer. My brothers, you with your sufferings continue to climb the ladder of spirituality, give me your burdens and pains, only in this way can you have joy and serenity in your hearts, it will be I and only I who will transform pains into joy . Brothers, think only of eternal life, abandon yourselves totally to me, my return is imminent. Now I bless you in the name of the Father, in My name and in the Holy Spirit, Amen ”. ","Moi umiłowani bracia, dziękuję wam, że jesteście tu na modlitwie. Moi bracia, wy z cierpieniem nadal wspinacie się po drabinie duchowości, dawajcie mi swoje brzemiona i boleści, tylko w ten sposób możecie mieć radość i spokój w swoich sercach, to ja i tylko ja zamienię ból w radość . Bracia, myślcie tylko o życiu wiecznym, całkowicie Mi się oddajcie, mój powrót jest bliski. Teraz błogosławię was w imię Ojca, w Imię moje i Ducha Świętego, Amen ”. ",January
2020,1,11,Holy Mary,"Cari figli, grazie per aver accolto il mio appello e aver risposto alla mia chiamata nel vostro cuore. Figli miei, la situazione dell'umanità è difficile, Io vi chiedo, datemi le vostre mani, ed Io vi porterò a Gesù, siate sempre uniti, amatevi come fratelli, affinchè sia una nuova Pentecoste. Figli, il mio cuore continua a sanguinare per le ingiustizie, la terra tremerà forte, il Vaticano sarà pesantemente attaccato, pregate per le potenze mondiali, Cina, America, Russia, pregate, pregate, pregate molto. Figli, le mie lacrime oggi hanno una spiegazione per chi non ha mai voluto comprendere. Ora vi lascio e vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”. Stasera scenderanno Molte grazie su di voi","Dear children, thank you for having accepted my appeal and having responded to my call in your heart. My children, the situation of humanity is difficult, I ask you, give me your hands, and I will take you to Jesus, always be united, love one another as brothers, so that it may be a new Pentecost. Children, my heart continues to bleed for injustices, the earth will tremble strongly, the Vatican will be heavily attacked, pray for the world powers, China, America, Russia, pray, pray, pray a lot. Children, my tears today have an explanation for those who have never wanted to understand. Now I leave you and I bless you in the name of the Father, of the Son and of the Holy Spirit, Amen ”. Tonight Many thanks will come down on you ","Drogie dzieci, dziękuję wam, że przyjęliście mój apel i odpowiedzieliście na moje wezwanie w waszych sercach. Moje dzieci, sytuacja ludzkości jest trudna, proszę was, popopodajcie mi wasze ręce, a zabiorę was do Jezusa, zawsze bądźcie zjednoczeni, miłujcie się wzajemnie jak bracia, aby była to nowa Pięćdziesiątnica. Dzieci, moje serce nadal krwawi z powodu niesprawiedliwości, ziemia będzie mocno drżeć, Watykan będzie mocno atakowany, módlcie się za światowe potęgi, Chiny, Amerykę, Rosję, módlcie się, módlcie się, módlcie się dużo. Dzieci, moje dzisiejsze łzy mają wytłumaczenie dla tych, którzy nigdy nie chcieli zrozumieć. Teraz opuszczam was i błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ”. Spadnie na was wiele podziękowań ",January
2020,1,14,Holy Mary,"Amati figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Cari miei piccoli, quanto avete bisogno di essere guidati e quanta confusione si sta seminando! Per avere guida sicura, siate sempre fedeli al Vangelo e alla Parola di Dio, con la preghiera si possono cambiare i cuori, non siate sepolcri imbiancati. Figli amati, Io vi sarò sempre accanto, insieme a mio Figlio Gesù. Pregate per il Papa. Ora vi lascio con la mia Santa Benedizione nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Beloved children, thank you for having responded to my call in your heart. My dear little ones, how much you need to be guided and how much confusion is spreading! To have sure guidance, always be faithful to the Gospel and the Word of God, with prayer you can change hearts, do not be whitened sepulchers. Beloved children, I will always be beside you, together with my Son Jesus. Pray for the Pope. Now I leave you with my Holy Blessing in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Moi drodzy, jak bardzo potrzebujecie przewodnictwa i ile zamieszania się rozprzestrzenia! Aby mieć pewne przewodnictwo, zawsze bądźcie wierni Ewangelii i Słowu Bożemu, modlitwą możecie przemienić serca, nie bądźcie pobielanymi grobami. Umiłowane dzieci, zawsze będę blisko was razem z moim Synem Jezusem, módlcie się za Papieża, a teraz zostawiam was z moim Świętym Błogosławieństwem w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,15,Holy Mary,"Figlia mia, sii docile, ma chiara, qualunque parola o scritto della nuova dottrina dovrà farvi dubitare, la verità è chiara, cristallina ed è solo una e per sempre, tutto ciò che è stato rivelato a Fatima, ora si sta concretizzando davanti agli occhi increduli di tutti, ma tanti verranno pervasi da un senso di normalità e di modernità, ecco figlia mia, tutto ciò dovrà essere chiarito per il bene dell'umanità che si sta perdendo. Ti accompagnerò nella preghiera insieme ai tuoi fratelli e vi benedico, nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","My daughter, be docile, but clear, any word or writing of the new doctrine will have to make you doubt, the truth is clear, crystalline and it is only one and forever, all that was revealed in Fatima, is now taking shape before the eyes. incredulous of all, but many will be pervaded by a sense of normality and modernity, here my daughter, all this must be clarified for the good of humanity that is being lost. I will accompany you in prayer together with your brothers and I bless you, in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Moja córko, bądź cicha, ale jasna, każde słowo lub pismo nowej doktryny będzie musiało wzbudzić w tobie wątpliwości, prawda jest jasna, krystaliczna i jest tylko jedna i na zawsze, wszystko, co zostało objawione w Fatimie, nabiera teraz kształtu na oczach. z niedowierzaniem, ale wielu będzie przenikniętych poczuciem normalności i nowoczesności, tutaj moja córko, wszystko to musi zostać wyjaśnione dla dobra ludzkości, która ginie. Będę wam towarzyszył w modlitwie wraz z waszymi braćmi i błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,18,Holy Mary,"Amati figli, grazie per aver risposto alla mia chiamata nel vostro cuore. Il cielo è gioioso per le vostre preghiere. Figli amati miei, sapete che tutto ciò che ho predetto accadrà, le guerre, i terremoti e cose più terribili arriveranno su questa terra, affinché si possa purificare. Figli miei, voi non abbiate mai paura, perché Io e il Signore saremo insieme a voi per proteggervi. Figli, questi messaggi andranno diffusi nel mondo, affinché molti possano tornare a Dio e convertirsi. Amati miei, pregate per la Chiesa e per i sacerdoti, la confusione regna, Io piango per l'umanità. Ora vi benedico, nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Beloved children, thank you for having responded to my call in your heart. Heaven is joyful for your prayers. My beloved children, you know that all that I have foretold will happen, wars, earthquakes and more terrible things will come to this earth, so that it can be purified. My children, never be afraid, because the Lord and I will be together with you to protect you. Children, these messages will be spread throughout the world, so that many can return to God and be converted. My beloved, pray for the Church and for the priests, confusion reigns, I cry for humanity. Now I bless you, in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję wam, że odpowiedzieliście na moje wezwanie w waszych sercach. Niebo jest radosne z powodu twoich modlitw. Moje ukochane dzieci, wiecie, że wszystko, co przepowiedziałam, wydarzy się, wojny, trzęsienia ziemi i straszniejsze rzeczy przyjdą na tę ziemię, aby można ją było oczyścić. Moje dzieci, nigdy się nie bójcie, ponieważ Pan i ja będziemy razem z wami, aby was chronić. Dzieci, te przesłania będą rozpowszechniane na całym świecie, tak aby wielu mogło powrócić do Boga i nawrócić się. Moi umiłowani, módlcie się za Kościół i za kapłanów, panuje zamęt, płaczę z powodu ludzkości. Teraz was błogosławię w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,19,Holy Mary,"Figli amati, vi ringrazio per essere qui nella preghiera. Amati miei, siate vicino al cuore di Gesù, affinché anche all'ultimo istante, mio Figlio possa entrare nei vostri cuori. La terra sta per essere ripulita dalla sporcizia che l'uomo ha creato, figli convertitevi è tempo. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","Beloved children, I thank you for being here in prayer. My beloved, be close to the heart of Jesus, so that even at the last moment, my Son can enter your hearts. The earth is about to be cleaned of the dirt that man has created, children, convert, it is time. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen ”. ","Kochane dzieci, dziękuję wam, że jesteście tu na modlitwie. Moi umiłowani, zbliżajcie się do serca Jezusa, aby mój Syn nawet w ostatniej chwili mógł wejść do waszych serc. Ziemia ma zostać oczyszczona z brudu, który stworzył człowiek, dzieci nawracajcie się, nadszedł czas. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
2020,1,25,Holy Mary,"Cari figli, grazie per aver ascoltato la mia chiamata nel vostro cuore. Figli amati, quanti disastri in questa terra piena di peccati, la Fede è qualcosa di meraviglioso, è avvicinarsi sempre di più a Dio, convertitevi figli miei, la Fede non è ecologia, ma è seguire i Comandamenti, il Santo Vangelo, i Sacramenti. Non è la terra che dovete adorare, ma il Figlio di Dio. Tutto ciò che oggi accade sulla Terra, non dipende da Dio, ma dall'uomo stesso che a causa della sua mano, ha rovinato il paradiso che Dio aveva lasciato. Pregate per l'Italia che è entrata in un vortice di paganesimo, pregate, pregate, pregate tanto, affinché la luce di Dio possa entrare nei cuori induriti di molti sacerdoti, amore carità e perdono sono i principi della Cristianità. Ora vi benedico nel nome del Padre, del Figlio e dello Spirito Santo, Amen. ”","Dear children, thank you for having listened to my call in your heart. Beloved children, how many disasters in this land full of sins, Faith is something wonderful, it is getting closer and closer to God, convert my children, Faith is not ecology, but it is following the Commandments, the Holy Gospel, the Sacraments. It is not the earth that you must worship, but the Son of God. Everything that happens on Earth today does not depend on God, but on the man himself who, because of his hand, has ruined the paradise that God had left. Pray for Italy that has entered a vortex of paganism, pray, pray, pray a lot, so that the light of God can enter the hardened hearts of many priests, love, charity and forgiveness are the principles of Christianity. Now I bless you in the name of the Father, the Son and the Holy Spirit, Amen. "" ","Drogie dzieci, dziękuję wam, że wysłuchaliście w swoim sercu mojego wezwania. Umiłowane dzieci, ile nieszczęść na tej pełnej grzechów ziemi, Wiara jest czymś cudownym, przybliża do Boga, nawracajcie się, moje dzieci, Wiara to nie ekologia, ale przestrzeganie Przykazań, Świętej Ewangelii, Sakramentów. To nie ziemia, którą należy czcić, ale Syna Bożego, wszystko, co dzieje się dziś na Ziemi, nie zależy od Boga, ale od samego człowieka, który swoją ręką zrujnował raj, który Bóg opuścił. Módlcie się za Włochy, które weszły w wir pogaństwa, módlcie się, módlcie się, módlcie się dużo, aby światło Boże mogło wejść do zatwardziałych serc wielu kapłanów, miłość, miłosierdzie i przebaczenie to zasady chrześcijaństwa. Teraz błogosławię was w imię Ojca, Syna i Ducha Świętego. Amen. "" ",January
2020,1,28,Holy Mary,"Amati figli miei, grazie per aver risposto alla mia chiamata nel vostro cuore. Figli cari, tutto ciò che sta accadendo vi causa tristezza nel vostro cuore, ma figli, la purificazione è necessaria. Figli miei, pregate tanto per la Germania e la Francia. Il Vaticano si sta spaccando in due. Figli, ecco la grande prova di Fede, dico come Madre ai miei figli sacerdoti, siate sempre obbedienti alla Chiesa, ma, siate cauti perché quando la Consacrazione dell'Eucarestia sparirà, sparirà anche mio Figlio, il Signore Gesù. Sappiate che la vostra vera Fede sarà premiata perché io vi proteggerò. Ecco, i tempi predetti sono sulle vostre teste, nuove malattie arriveranno dove la cura sarà difficile da trovare. La terra continuerà a tremare sempre più forte, pentitevi e convertitevi. Io sarò con voi, tutte le volte che mi invocherete. Ora vi lascio con la mia benedizione materna, nel nome del Padre, del Figlio e dello Spirito Santo, Amen”.","My beloved children, thank you for having responded to my call in your heart. Dear children, everything that is happening causes sadness in your heart, but children, purification is necessary. My children, pray a lot for Germany and France. The Vatican is splitting in two. Children, here is the great test of Faith, I say as a Mother to my priest children, always be obedient to the Church, but, be cautious because when the Consecration of the Eucharist disappears, my Son, the Lord Jesus will also disappear. Know that your true Faith will be rewarded because I will protect you. Behold, the predicted times are upon your heads, new diseases will arrive where the cure will be difficult to find. The earth will continue to shake stronger and stronger, repent and be converted. I will be with you, every time you call on me. Now I leave you with my motherly blessing, in the name of the Father, of the Son and of the Holy Spirit, Amen ”. ","Moje ukochane dzieci, dziękuję, że odpowiedzieliście na moje wezwanie w waszych sercach. Drogie dzieci, wszystko, co się dzieje, powoduje smutek w waszych sercach, ale dzieci, oczyszczenie jest konieczne. Moje dzieci, módlcie się dużo za Niemcy i Francję. Watykan rozpada się na dwie części. Dzieci, oto wielka próba Wiary, mówię jako Matka moim kapłanom, zawsze bądźcie posłuszni Kościołowi, ale bądźcie ostrożni, ponieważ kiedy znika Konsekracja Eucharystii, zniknie także mój Syn, Pan Jezus. Wiara zostanie nagrodzona, ponieważ będę cię chronić. Spójrzcie, zapowiadane czasy są nad waszymi głowami, nadejdą nowe choroby, na które trudno będzie znaleźć lekarstwo. Ziemia będzie nadal trząść się coraz silniej, pokutujcie i nawróćcie się. Będę z tobą za każdym razem, gdy mnie wezwiesz. Teraz zostawiam was z moim macierzyńskim błogosławieństwem w imię Ojca, Syna i Ducha Świętego, Amen ”. ",January
